HUMIDITY,       PH,     RAIN,TEMPARATURE,        N,        P,        K
8,1.52,454,31.36,14,0,30
9,1.55,455,31.36,11,0,32
6,1.52,456,31.85,17,0,29
8,1.54,456,31.85,0,0,28
11,1.52,457,31.36,0,0,32
7,1.52,457,32.34,0,0,35
5,1.54,457,31.36,0,0,31
8,1.51,457,31.85,0,0,32
8,1.55,457,31.85,0,0,31
8,1.52,457,32.34,0,0,31
6,1.55,457,31.85,0,0,32
8,1.51,457,31.85,0,0,30
6,1.55,458,30.87,4,0,35
8,1.54,458,31.36,17,0,28
11,1.52,459,31.36,16,0,31
9,1.53,458,31.36,0,0,29
8,1.52,459,31.36,0,0,32
7,1.53,459,31.85,2,0,30
8,1.52,459,31.85,13,0,32
8,1.58,459,31.85,0,0,29
9,1.52,459,31.85,16,0,30
7,1.52,459,31.85,14,0,31
8,1.57,459,31.85,17,0,30
7,1.52,459,31.85,16,0,30
7,1.52,459,31.85,13,0,29
6,1.59,459,32.34,9,0,31
9,1.55,459,31.85,11,0,30
4,1.55,459,32.34,0,0,31
8,1.53,460,31.36,13,0,31
7,1.55,460,31.36,14,0,31
5,1.52,460,31.36,12,0,30
7,1.54,460,31.85,0,0,33
7,1.52,460,31.36,16,0,32
4,1.57,461,31.85,18,0,34
8,1.55,461,31.85,13,0,32
8,1.54,461,31.36,15,0,30
8,1.52,461,31.85,13,0,29
8,1.54,462,32.34,14,0,31
8,1.57,462,32.34,15,0,30
6,1.55,462,31.85,12,0,30
8,1.56,463,31.36,13,0,30
11,1.56,463,31.36,10,0,32
8,1.55,464,31.36,12,0,29
7,1.51,464,31.36,11,0,30
7,1.54,464,31.36,13,0,32
9,1.56,464,31.36,13,0,31
7,1.53,464,31.36,13,0,30
7,1.54,464,31.85,14,0,31
6,1.56,465,31.36,16,0,31
7,1.53,465,31.85,17,0,31
7,1.54,465,31.85,18,0,30
8,1.6,466,31.36,16,0,33
6,1.56,464,31.85,17,0,30
7,1.56,465,31.85,17,0,31
7,1.53,464,31.85,18,0,31
8,1.55,465,31.85,14,0,30
8,1.56,465,31.36,17,0,31
4,1.52,465,31.85,18,0,31
8,1.53,465,31.85,18,0,32
8,1.56,466,31.85,17,0,31
10,1.49,466,31.36,0,0,32
10,1.53,466,31.85,18,0,31
7,1.5,466,31.85,17,0,30
6,1.52,466,31.36,18,0,32
8,1.52,466,31.85,17,0,31
10,1.5,467,31.85,0,0,29
10,1.51,467,32.34,19,0,31
7,1.52,467,33.32,16,0,31
7,1.52,467,31.85,0,0,32
6,1.53,467,31.36,4,0,32
8,1.53,467,32.34,18,0,30
8,1.53,466,31.36,0,0,32
8,1.53,466,31.36,16,0,33
8,1.49,466,31.36,8,0,31
8,1.52,467,30.87,0,0,30
8,1.49,467,31.36,16,0,32
7,1.5,467,31.36,0,0,31
7,1.52,467,31.85,2,0,29
7,1.52,467,32.34,2,0,30
7,1.52,468,31.85,1,0,31
8,1.53,467,31.85,1,0,28
7,1.54,467,32.34,16,0,31
8,1.52,467,31.85,18,0,34
7,1.54,467,31.85,2,0,31
8,1.54,468,31.36,2,0,33
8,1.51,468,32.34,1,0,31
8,1.5,468,31.36,3,0,31
7,1.52,468,31.85,1,0,31
7,1.52,468,31.36,1,0,31
8,1.56,468,31.36,2,0,33
7,1.54,468,31.36,4,0,31
8,1.51,468,31.36,1,0,29
8,1.54,469,31.36,4,0,30
6,1.53,469,33.32,5,0,31
8,1.53,469,31.85,4,0,28
9,1.52,468,31.85,2,0,30
8,1.54,469,31.36,3,0,29
7,1.55,470,31.36,0,0,30
9,1.52,470,32.34,4,0,29
8,1.56,470,31.36,4,0,29
9,1.59,470,31.85,9,0,32
8,1.52,470,31.85,2,0,30
8,1.52,471,31.85,1,0,31
8,1.52,471,31.36,0,0,30
5,1.55,471,31.36,3,0,30
7,1.58,471,31.85,4,0,31
8,1.53,471,31.85,2,0,29
8,1.54,471,31.36,2,0,31
9,1.52,471,31.36,5,0,30
8,1.53,471,31.85,5,0,31
8,1.51,471,31.85,7,0,31
8,1.56,471,31.36,3,0,30
6,1.54,472,31.36,4,0,31
8,1.52,472,31.85,4,0,31
6,1.51,472,31.36,4,0,30
8,1.51,473,32.34,5,0,30
7,1.52,472,31.85,9,0,32
8,1.5,445,31.85,5,0,31
7,1.52,389,31.36,5,0,30
7,1.52,382,31.36,5,0,31
8,1.52,371,31.85,5,0,32
8,1.56,372,31.36,5,0,31
8,1.53,364,31.85,9,0,30
7,1.52,356,31.36,6,0,31
7,1.55,350,31.85,5,0,31
8,1.52,354,31.36,5,0,29
7,1.52,356,32.34,4,0,31
8,1.52,342,31.85,7,0,31
8,1.52,344,31.85,5,0,30
8,1.56,345,31.36,1,0,32
6,1.52,346,31.36,6,0,32
8,1.49,338,31.36,5,0,31
8,1.52,331,32.34,6,0,29
9,1.52,346,31.85,3,0,31
8,1.56,344,31.36,6,24,31
8,1.53,340,31.85,5,0,31
7,1.55,332,31.36,5,0,31
8,1.54,335,31.85,5,0,33
8,1.53,337,31.36,5,0,31
7,1.56,319,31.85,5,0,32
7,1.51,315,31.36,6,0,30
8,1.53,301,31.85,6,23,32
7,1.49,299,31.85,6,0,30
4,1.53,297,31.85,6,25,31
8,1.51,293,31.85,6,25,28
7,1.53,322,31.85,7,28,31
5,1.51,315,31.36,5,0,32
8,1.55,299,31.36,6,0,26
8,1.47,292,31.85,4,0,30
8,1.47,303,31.36,3,0,29
8,1.49,309,31.85,6,0,31
8,1.47,286,31.85,4,24,33
7,1.49,286,31.36,5,24,30
8,1.49,293,31.36,6,0,31
6,1.46,305,31.36,7,29,30
8,1.45,307,31.36,3,0,30
10,1.45,309,32.34,6,26,31
6,1.46,330,31.36,7,34,30
8,1.45,330,31.36,6,25,30
7,1.45,322,31.85,5,0,31
9,1.45,310,30.87,7,34,30
7,1.42,334,31.85,5,29,34
9,1.43,358,31.36,6,30,30
8,1.4,369,31.85,6,27,33
8,1.42,332,31.85,5,0,29
6,1.42,305,31.85,6,32,31
7,1.45,302,31.36,6,30,33
8,1.42,296,31.85,6,31,32
9,1.4,313,31.36,7,33,30
8,1.38,321,31.85,7,35,31
7,1.38,300,32.83,8,33,31
9,1.38,293,32.83,6,29,33
8,1.35,284,31.85,7,25,31
7,1.35,257,31.85,7,32,31
8,1.31,242,31.36,7,35,30
8,1.31,249,32.34,7,27,30
8,1.33,249,31.85,7,31,28
8,1.33,268,31.36,8,36,31
6,1.27,301,31.36,11,31,34
7,1.24,374,31.85,8,35,31
10,1.24,389,31.36,8,30,29
9,1.23,397,31.36,8,26,31
7,1.21,402,32.34,8,30,30
7,1.24,410,31.36,7,32,27
7,1.21,415,31.85,5,35,31
8,1.19,421,31.36,8,32,31
6,1.19,428,31.85,5,38,30
7,1.19,437,31.85,7,32,33
8,1.15,445,31.85,7,29,32
7,1.16,456,32.34,5,33,31
8,1.17,467,31.36,6,30,32
8,1.14,479,31.85,8,32,32
8,1.14,492,31.36,8,30,31
7,1.11,503,31.36,13,36,32
7,1.09,508,31.36,8,30,32
8,1.09,512,31.85,7,34,30
8,1.07,515,32.34,9,32,31
10,1.09,517,32.34,7,34,31
8,1.08,520,31.85,8,5,32
8,1.03,522,31.36,7,39,31
5,1.07,524,31.36,7,37,31
7,1.05,526,31.36,8,24,32
8,1.05,528,32.34,10,34,31
7,1.06,532,32.34,6,31,32
7,1.08,534,31.85,8,35,34
9,1.05,536,32.34,7,35,30
8,1.05,538,31.85,8,32,30
8,1.04,540,31.36,8,34,31
4,1.03,542,31.36,8,33,30
7,1.02,544,31.85,6,36,32
6,1.02,545,31.85,6,39,30
7,1.01,547,31.36,10,27,31
8,1.02,548,30.87,8,36,27
8,1,548,31.85,9,36,32
7,1,547,32.34,7,36,30
8,1.01,548,31.85,8,3,31
8,1,548,31.36,8,32,30
8,0.95,549,31.36,3,37,31
7,0.99,548,31.36,10,2,32
8,0.98,547,31.85,9,39,32
8,0.99,547,31.36,6,40,31
8,0.93,547,31.36,8,2,29
8,0.96,547,31.36,8,39,32
6,0.94,547,31.85,8,41,31
8,0.93,547,32.34,7,37,33
7,0.92,548,31.85,9,37,31
9,0.89,548,31.85,11,37,31
8,0.92,548,31.36,8,40,32
8,0.91,547,31.36,9,38,30
9,0.89,547,31.85,9,40,31
8,0.89,548,31.36,11,39,31
7,0.87,547,31.36,8,30,30
4,0.86,547,31.36,7,40,30
7,0.88,547,31.85,13,37,32
7,0.88,547,32.34,9,2,30
8,0.87,547,32.34,9,36,31
8,0.88,547,32.83,8,38,30
6,0.84,547,32.34,10,40,31
7,0.86,547,32.34,9,2,31
8,0.85,548,31.36,11,39,31
7,0.81,547,31.36,9,38,32
7,0.84,548,31.36,10,2,31
7,0.83,548,31.36,9,39,30
7,0.82,547,31.85,9,40,30
8,0.84,548,31.36,8,38,31
6,0.79,548,31.36,9,4,31
8,0.81,547,31.36,9,29,31
7,0.79,548,31.36,9,2,30
8,0.81,550,31.36,2,37,31
8,0.79,548,31.36,4,6,32
8,0.77,549,31.36,2,41,33
8,0.77,549,31.85,18,36,30
8,0.76,549,31.36,8,2,34
6,0.75,549,31.36,5,41,31
8,0.73,549,31.36,6,5,30
7,0.73,549,31.36,0,3,30
6,0.76,437,30.87,0,38,31
7,0.72,438,32.34,7,7,33
5,0.7,426,31.36,6,41,31
7,0.69,414,31.85,6,41,29
8,0.68,428,31.85,8,41,32
8,0.69,426,31.85,4,40,29
8,0.7,430,31.85,8,5,29
7,0.65,418,31.36,7,40,30
8,0.66,422,31.36,7,2,32
7,0.65,430,31.85,6,39,32
8,0.67,412,31.36,8,40,31
8,0.64,412,31.85,8,41,29
8,0.6,411,31.85,5,40,31
6,0.63,417,31.85,6,5,30
8,0.57,402,31.36,6,40,31
7,0.59,396,31.85,6,3,31
8,0.61,414,31.85,7,3,30
8,0.59,400,31.85,6,4,32
9,0.59,370,31.85,5,2,33
8,0.56,348,32.34,8,39,30
8,0.56,331,31.85,7,15,33
6,0.54,369,31.85,9,2,31
7,0.53,299,31.36,6,39,30
8,0.52,308,31.85,0,2,32
7,0.48,324,31.36,7,2,30
7,0.48,337,31.36,7,39,29
6,0.48,343,31.85,0,40,31
8,0.44,358,31.85,10,41,30
8,0.44,375,31.36,8,10,30
8,0.38,391,31.85,8,2,31
8,0.44,405,30.87,8,6,33
7,0.39,410,31.36,8,3,32
7,0.36,433,31.85,13,40,32
7,0.39,453,32.34,8,10,32
8,0.37,453,32.34,7,40,29
7,0.31,460,31.85,11,5,31
8,0.36,478,31.85,4,39,31
10,0.34,576,31.36,6,4,33
8,0.27,755,31.85,4,10,32
6,0.31,919,31.36,8,4,33
9,0.28,1023,31.85,7,41,31
8,0.28,1023,31.85,5,3,32
8,0.31,1023,31.85,12,39,31
7,0.32,1023,31.36,8,2,32
8,0.28,1023,31.36,4,39,31
7,0.27,1023,31.36,10,40,31
7,0.3,1023,31.85,6,39,30
7,0.23,1023,31.36,11,41,29
8,0.23,1023,31.36,3,41,31
7,0.25,1023,31.36,4,41,31
9,0.21,1023,31.85,6,41,29
8,0.2,1023,31.85,5,7,29
8,0.21,1023,31.36,7,40,32
7,0.19,1023,31.36,12,40,32
7,0.17,1023,31.85,6,4,32
10,0.16,1023,31.85,7,39,31
7,0.18,1023,31.85,4,35,32
8,0.16,1023,31.36,5,11,31
8,0.17,1023,31.36,6,39,30
8,0.17,1023,31.36,10,29,27
7,0.16,1023,31.36,6,40,31
8,0.16,1023,31.85,8,3,31
7,0.16,1023,32.34,8,5,32
8,0.14,1023,31.85,5,5,35
8,0.14,1023,32.34,7,3,31
8,0.14,1023,31.85,9,38,31
8,0.13,1023,31.36,6,39,34
8,0.11,1023,31.85,5,41,31
7,0.09,1023,31.36,10,39,30
8,0.08,1023,31.85,5,39,32
8,0.08,1023,31.36,4,8,34
7,0.04,1023,32.34,10,31,28
9,0.02,1023,32.34,7,39,29
8,0.04,995,31.85,5,39,31
7,0,450,31.85,7,3,32
8,0.02,396,31.36,7,38,30
8,0.02,380,31.85,8,39,31
8,0,348,31.36,6,7,31
8,0,314,31.36,9,41,30
8,0,316,31.85,7,2,31
8,0.01,311,31.85,12,3,33
8,0.01,308,31.36,6,4,32
6,0,302,31.36,9,2,32
8,0.01,304,31.85,9,8,32
7,0,298,31.36,8,37,30
7,0.01,288,31.36,8,40,32
8,0.02,287,31.36,9,32,31
8,0,276,31.85,4,39,30
9,0,273,31.85,9,40,31
7,0,275,31.85,8,40,31
8,0,267,31.85,11,37,31
7,0,266,31.85,8,33,31
8,0,260,31.85,8,40,33
7,0,254,32.34,9,30,31
7,0,260,31.36,7,41,32
7,0,245,31.36,7,41,32
8,0,242,31.85,9,2,31
7,0,239,31.36,9,41,30
8,0,227,31.85,8,35,31
8,0,244,31.85,7,40,31
9,0,234,31.85,9,33,32
8,0,230,31.85,8,37,32
8,0.01,222,31.85,9,40,35
6,0,216,31.36,7,40,32
8,0,217,31.85,8,38,30
8,0,203,31.85,9,4,32
7,0,215,31.36,9,38,30
8,0,196,31.85,8,37,29
7,0,206,32.34,10,37,31
7,0,198,31.85,12,37,33
7,0,193,31.85,8,37,31
6,0.01,216,31.85,7,33,33
9,0,227,31.36,6,37,32
8,0,225,31.85,8,36,30
7,0,232,31.36,8,41,32
6,0,267,31.85,12,39,32
8,0,263,31.36,8,38,29
9,0,300,31.36,8,35,30
8,0,305,31.36,8,36,30
9,0,334,31.85,7,36,35
8,0,431,31.85,6,38,32
8,0,396,31.85,10,35,31
8,0,640,31.36,9,5,31
8,0,765,32.34,7,33,31
8,0,818,31.85,8,34,32
6,0,858,31.85,7,39,31
8,0,898,31.85,11,36,32
5,0,910,31.85,9,2,31
7,0,924,31.85,5,40,33
7,0,936,31.36,6,34,32
6,0,943,31.36,6,10,31
8,0,951,31.36,11,37,31
8,0.02,964,31.85,7,36,31
8,0,986,31.36,10,41,29
8,0.01,986,31.36,8,36,30
9,0,987,31.85,7,39,29
9,0,988,32.34,10,38,32
7,0,991,32.34,10,35,28
8,0,991,31.36,16,37,32
7,0,993,31.85,9,38,31
9,0,993,31.85,10,34,33
8,0,995,31.85,5,35,31
8,0.02,995,31.85,8,36,30
6,0,997,31.36,9,37,33
10,0,998,31.36,10,35,31
8,0.01,1000,30.87,7,40,31
8,0,1002,31.85,15,34,32
8,0,1004,31.36,7,34,29
6,0,1006,31.36,9,33,32
8,0,1009,32.34,7,37,32
7,0,1010,31.36,13,34,31
8,0.01,1011,31.85,9,33,32
10,0,1012,31.36,11,41,31
8,0,1014,31.85,9,34,31
8,0.01,1016,31.36,7,26,33
9,0,1018,32.34,17,31,33
6,0.02,1018,31.85,9,33,30
10,0,1020,31.85,9,38,30
8,0,1022,31.85,7,31,32
8,0,1021,31.85,10,32,31
7,0,1023,31.36,9,35,31
7,0,1023,31.36,9,29,31
8,0,555,31.85,8,33,30
7,0,453,32.34,9,32,32
8,0,440,31.36,14,3,33
9,0,437,31.36,9,32,31
7,0.01,429,31.85,9,34,32
8,0,358,31.85,5,34,31
8,0,389,31.85,10,34,31
7,0,382,31.36,11,37,31
7,0,368,32.34,12,35,32
7,0,339,31.85,13,29,33
7,0,333,31.85,9,36,31
9,0,332,31.36,11,38,30
8,0,345,31.36,9,34,32
8,0,374,32.34,14,37,32
7,0,396,31.36,9,35,30
8,0,388,31.85,9,36,30
8,0,399,31.85,12,38,30
8,0,374,31.36,10,35,28
7,0,425,31.85,11,37,32
8,0,481,31.85,10,34,28
6,0,493,31.85,9,38,32
8,0,563,31.36,6,40,31
8,0,555,31.36,10,37,31
8,0,720,31.36,10,37,30
8,0,935,31.85,0,36,32
6,0.02,1007,31.85,10,34,31
8,0,1023,31.85,6,32,32
6,0,1023,31.36,10,40,31
7,0.01,1023,31.36,10,35,34
7,0.02,1023,31.85,12,27,30
9,0,1023,31.85,13,39,31
8,0,1023,31.36,11,37,30
8,0,1023,31.36,12,35,31
6,0,1023,31.85,9,34,36
7,0,1023,32.83,7,36,30
8,0,1023,31.36,11,35,29
9,0,1023,31.85,11,33,34
7,0.02,1023,31.85,17,38,31
7,0,1023,31.36,9,30,31
8,0,1023,31.36,12,36,31
7,0,1023,31.85,10,34,33
6,0,1023,31.85,10,2,31
8,0,1023,31.36,11,39,31
8,0,1023,32.34,5,35,30
6,0,1023,31.85,6,39,32
8,0.02,1023,31.36,10,34,33
8,0,1023,32.83,11,35,32
8,0.01,1023,31.36,11,35,32
7,0.02,1023,31.85,10,27,32
6,0,1023,31.85,9,34,31
8,0,1023,31.36,9,30,30
8,0,1023,31.85,10,36,31
8,0,1023,31.85,10,36,31
7,0,1023,32.34,11,37,32
8,0,1023,31.85,10,32,30
7,0,1023,32.34,14,28,30
6,0,1023,31.36,10,30,31
9,0,1023,32.34,11,27,33
7,0,1023,31.85,11,35,32
4,0,1023,31.85,13,30,30
7,0,1023,31.36,11,0,31
6,0,1023,31.36,10,30,31
8,0.05,1023,32.34,9,28,31
8,0.05,1023,31.85,10,31,30
7,0.06,1023,31.36,9,28,32
8,0.06,1023,32.34,9,27,31
8,0.09,1023,31.85,11,29,32
7,0.09,1023,31.85,11,31,31
9,0.11,1023,32.34,11,38,32
8,0.13,1023,31.85,9,30,28
8,0.16,1023,31.85,14,34,31
7,0.16,1023,32.34,12,33,33
4,0.18,1023,33.32,11,32,33
7,0.23,1023,31.85,10,31,31
8,0.23,1023,31.36,11,32,34
8,0.23,1023,31.36,14,31,32
8,0.25,1023,31.36,11,29,30
8,0.27,933,31.85,9,27,30
8,0.22,829,31.85,8,30,31
7,0.24,783,33.32,11,34,29
8,0.29,752,30.87,14,24,31
7,0.31,793,31.85,11,29,33
8,0.38,784,32.34,11,28,32
6,0.36,747,31.36,13,32,31
8,0.35,703,31.36,11,27,31
8,0.39,717,31.85,13,25,31
10,0.38,747,31.36,11,29,31
7,0.37,722,32.34,12,0,31
7,0.43,728,32.34,10,29,32
9,0.45,722,31.85,11,25,31
7,0.45,677,32.34,10,28,31
8,0.52,534,31.85,11,33,32
6,0.53,485,31.85,14,35,31
7,0.55,497,31.85,9,33,32
7,0.56,479,31.36,10,37,30
7,0.58,485,31.36,14,26,31
7,0.58,475,31.85,12,36,30
8,0.58,475,31.36,14,32,31
7,0.64,467,31.85,10,28,31
8,0.6,448,31.85,12,28,31
9,0.63,449,32.34,8,28,29
8,0.61,457,31.36,12,31,31
7,0.63,454,31.36,12,27,31
7,0.66,432,32.34,10,28,33
8,0.63,420,31.85,11,31,32
7,0.63,432,31.85,15,28,36
8,0.69,417,31.36,12,26,31
8,0.7,413,31.85,10,30,31
8,0.7,414,31.85,11,30,33
8,0.72,422,31.85,12,27,31
7,0.72,423,32.34,11,27,31
8,0.73,397,31.85,11,23,31
8,0.74,393,32.83,15,24,33
8,0.76,390,32.34,12,28,30
8,0.77,374,31.85,9,26,29
7,0.74,354,31.85,8,0,29
8,0.79,340,31.36,12,0,32
8,0.8,347,31.36,11,23,30
7,0.78,334,31.85,18,0,30
7,0.79,319,32.34,11,0,32
8,0.79,310,31.36,11,0,30
6,0.78,314,32.34,10,0,31
8,0.76,315,31.85,11,0,29
9,0.76,292,31.85,11,0,31
6,0.78,291,33.81,12,0,35
7,0.77,287,31.85,12,0,32
8,0.82,288,31.85,10,25,31
7,0.84,272,31.36,15,0,32
8,0.87,281,33.32,10,0,31
6,0.88,314,31.85,15,0,32
9,0.89,365,31.85,9,0,31
9,0.93,413,31.36,8,27,32
8,0.95,451,32.83,13,0,32
7,0.93,511,31.85,11,0,32
7,0.98,595,31.36,11,0,31
7,0.99,713,30.87,10,0,32
5,1.02,993,32.34,11,0,33
6,1.03,1023,32.34,11,0,31
8,1,1023,32.34,8,0,31
7,1.05,1023,31.85,10,0,32
8,1.03,1023,31.85,13,0,32
8,1.06,1023,32.34,11,0,32
9,1.08,1023,30.87,13,0,31
8,1.07,1023,31.36,9,0,32
9,1.09,1023,32.34,11,0,31
7,1.09,1023,31.85,10,0,30
8,1.13,1023,31.85,11,0,32
8,1.09,1023,31.85,10,0,31
8,1.08,1023,32.34,11,0,31
7,1.08,1023,31.85,12,0,31
7,1.06,1023,31.85,9,0,31
8,1.09,1023,32.34,11,0,30
8,1.07,1023,31.85,11,0,31
8,1.06,1023,31.85,11,0,32
7,1.02,1023,32.34,11,0,30
5,1.06,1023,31.36,9,0,30
8,1.05,1023,31.85,11,0,33
7,1.08,1023,32.34,9,0,31
10,1.09,1023,32.34,11,0,30
8,1.09,1023,32.34,11,0,31
8,1.08,1023,31.85,11,0,32
9,1.14,1023,31.36,9,0,31
8,1.12,1023,32.34,10,0,31
7,1.13,1023,32.34,15,0,31
8,1.13,1023,31.85,11,0,31
7,1.12,1023,32.34,9,0,34
8,1.12,1023,31.85,5,0,32
8,1.16,1023,31.85,10,0,31
6,1.14,1023,31.85,7,0,29
9,1.13,1023,32.34,12,0,32
8,1.14,1023,31.85,11,0,32
8,1.14,1023,31.85,8,0,31
7,1.14,1023,31.85,13,0,35
7,1.16,1023,32.34,9,0,30
8,1.15,1023,32.34,13,0,30
8,1.12,1023,31.36,10,0,30
7,1.17,1023,32.34,13,0,32
8,1.15,1023,31.85,9,0,32
8,1.16,1023,31.36,11,0,31
7,1.17,1023,33.32,10,0,30
8,1.15,1023,31.36,11,0,29
8,1.19,1023,31.85,9,0,31
8,1.18,1023,31.85,10,0,30
7,1.2,1023,31.36,5,0,32
8,1.2,1023,32.34,10,0,33
6,1.22,1023,31.85,9,0,30
8,1.22,1023,32.34,11,0,30
7,1.24,1023,32.34,10,0,31
8,1.25,1023,31.85,12,0,33
7,1.27,1023,31.36,14,0,30
6,1.24,1023,33.32,12,0,30
7,1.21,1023,31.85,9,0,32
7,1.22,1023,31.85,9,0,32
8,1.24,1023,31.85,9,0,31
8,1.26,1023,32.83,12,0,32
6,1.25,1023,30.87,11,0,31
7,1.23,1023,31.85,11,0,32
7,1.22,1023,31.85,11,0,31
10,1.27,1023,32.34,11,0,32
7,1.31,1023,32.34,13,0,36
8,1.24,1020,32.34,12,0,32
8,1.24,1023,31.36,12,0,30
8,1.31,1016,31.36,12,0,31
5,1.3,1012,32.34,11,0,30
9,1.28,1023,31.85,10,0,33
7,1.31,995,31.85,12,0,31
9,1.3,1023,31.85,11,0,30
7,1.3,963,32.34,11,0,30
7,1.29,908,31.85,10,0,31
8,1.35,913,31.85,5,0,32
7,1.3,885,32.34,13,0,32
5,1.31,852,32.34,10,0,35
8,1.31,784,31.36,15,0,32
8,1.33,781,31.36,10,0,28
7,1.32,735,31.85,11,0,32
8,1.36,687,31.85,11,0,30
7,1.31,656,31.36,11,0,30
9,1.32,640,31.36,12,0,32
7,1.34,634,32.34,10,0,30
7,1.34,532,31.85,14,0,31
6,1.33,485,31.85,9,0,34
8,1.34,459,31.36,11,0,33
8,1.35,432,31.36,12,0,31
8,1.3,383,31.85,13,0,30
7,1.33,362,31.85,13,0,33
6,1.35,355,32.34,11,0,32
8,1.35,351,31.85,11,0,33
9,1.35,320,30.87,15,0,31
8,1.36,317,32.34,10,0,33
7,1.38,318,31.85,12,0,31
7,1.36,318,31.85,11,0,30
6,1.4,301,31.85,11,0,32
7,1.37,290,33.32,13,0,31
8,1.35,303,31.36,15,0,31
8,1.37,286,31.85,11,0,29
10,1.35,275,31.36,11,0,32
7,1.37,266,31.85,11,0,31
8,1.35,271,32.34,12,0,29
8,1.37,273,32.34,12,0,32
7,1.35,256,31.85,7,0,32
7,1.38,258,31.85,10,0,30
7,1.36,256,32.34,12,0,31
7,1.34,254,31.85,10,0,34
8,1.37,245,32.34,12,0,31
6,1.38,240,31.85,7,0,31
8,1.4,246,31.36,10,0,31
8,1.38,248,30.87,9,0,32
5,1.39,230,31.36,9,0,30
7,1.34,226,31.85,10,0,33
7,1.38,224,32.34,12,0,33
8,1.37,219,31.36,11,0,30
7,1.38,207,31.85,9,0,33
10,1.38,206,32.34,11,0,28
8,1.38,204,31.36,8,0,31
8,1.4,200,31.36,0,0,31
9,1.42,181,31.85,8,0,32
7,1.38,174,31.85,7,0,28
7,1.41,188,32.34,7,0,31
7,1.39,196,32.83,9,0,31
7,1.4,204,32.34,8,0,31
9,1.42,231,31.36,6,0,31
8,1.41,272,31.36,9,0,31
5,1.42,323,32.83,6,0,31
8,1.49,399,32.34,7,0,28
7,1.44,558,31.36,6,0,32
6,1.43,777,32.34,6,0,32
7,1.42,983,32.34,6,0,30
8,1.45,1007,31.85,6,0,31
7,1.46,1019,31.85,4,0,31
7,1.47,1023,32.34,6,0,31
6,1.45,1023,32.34,12,0,31
7,1.46,1023,32.34,7,0,29
8,1.45,1023,31.85,6,0,31
6,1.45,1023,31.36,11,0,28
8,1.42,1023,31.85,5,0,30
8,1.45,1023,31.85,7,0,33
8,1.45,1023,32.83,8,0,32
7,1.48,1023,31.36,4,0,32
7,1.48,1023,32.34,6,0,33
8,1.47,1023,31.85,3,0,31
8,1.46,1023,31.36,5,0,32
7,1.47,1023,31.85,6,0,32
7,1.48,1023,31.85,5,0,31
7,1.47,1023,30.87,11,0,30
6,1.46,1023,32.34,9,0,31
8,1.44,1023,32.34,11,0,32
8,1.49,1023,31.85,13,0,31
7,1.42,1023,31.36,9,0,30
8,1.45,1023,31.85,8,0,31
8,1.46,1023,31.85,9,0,31
8,1.51,1023,32.83,9,0,32
9,1.43,1023,30.87,10,0,31
7,1.46,1023,31.36,11,0,33
8,1.45,1023,31.36,10,0,32
7,1.46,1023,31.36,3,0,30
8,1.42,1023,31.85,7,0,32
6,1.45,1023,31.85,8,0,31
7,1.47,1023,31.85,6,0,30
7,1.44,1023,33.32,7,0,32
8,1.47,1023,31.36,5,0,33
8,1.49,1023,31.85,9,0,32
8,1.49,1023,31.85,3,0,32
8,1.47,1023,31.85,3,0,31
9,1.49,1023,32.34,5,0,31
8,1.48,1023,32.34,0,0,31
7,1.45,1023,32.34,0,0,31
7,1.46,1023,31.36,0,0,31
8,1.49,1023,31.85,0,0,32
6,1.48,1023,31.85,0,0,31
7,1.48,1023,31.36,0,0,34
6,1.49,1023,31.36,0,0,32
8,1.45,1023,32.34,0,0,32
7,1.46,1023,31.36,0,0,31
5,1.48,1023,32.83,0,0,32
7,1.48,1023,32.83,0,0,34
8,1.46,1023,32.34,0,0,32
6,1.48,1023,31.85,0,0,26
7,1.5,1023,31.36,0,0,32
7,1.49,1023,32.34,0,0,31
6,1.5,1023,31.85,0,0,32
7,1.52,1023,32.34,0,0,31
8,1.49,1023,29.89,0,0,31
7,1.51,1023,31.85,0,0,30
7,1.52,1023,31.36,0,0,30
7,1.47,1023,32.83,0,0,31
7,1.47,1023,32.34,0,0,32
7,1.49,1023,31.36,1,0,30
7,1.5,1023,31.36,0,0,32
7,1.49,1023,31.85,2,0,32
6,1.5,1023,32.34,5,0,31
8,1.49,1023,31.85,4,0,34
10,1.49,1023,31.85,4,0,30
7,1.5,1023,32.34,5,0,31
7,1.5,1023,31.85,2,0,33
6,1.5,1023,31.85,1,0,31
8,1.56,1023,32.34,0,0,30
7,1.5,1023,31.36,0,0,32
7,1.49,1023,32.34,0,0,32
7,1.49,1023,31.85,0,0,32
7,1.51,1023,31.36,0,0,31
7,1.49,1023,32.34,0,0,32
7,1.49,1023,31.85,0,0,32
7,1.48,1023,32.34,0,0,31
8,1.44,1023,31.85,0,0,32
8,1.52,1023,31.85,0,0,31
7,1.5,1023,31.85,0,0,29
7,1.5,1023,31.36,0,0,31
8,1.52,1023,32.34,0,0,34
7,1.52,1023,31.85,0,0,31
7,1.47,1023,32.34,0,0,31
6,1.5,1023,32.34,0,0,31
8,1.51,1023,31.36,1,0,31
8,1.49,1023,31.85,1,0,31
8,1.5,1023,31.36,0,0,31
7,1.52,1023,31.85,0,0,32
7,1.49,1023,31.85,0,0,33
6,1.5,1023,31.85,0,0,31
